CustomerID,CustomerSegment,Industry,Region,ProductCategory,DealSize,SalesRep,PreviousInteractions,LeadScore,CreatedDate,SalesCycleDays,ClosedDate,Win,ProfitMargin,Profit
241,Enterprise,Finance,North,CRM,21062.0,Rep3,2,0.33,2024-03-03,58,2024-04-30,0,0.0,0.0
169,SMB,Finance,East,Analytics,3000.0,Rep4,4,0.31,2024-03-03,16,2024-03-19,0,0.0,0.0
1522,Enterprise,Technology,East,ERP,23006.0,Rep4,4,0.42,2024-03-03,29,2024-04-01,0,0.0,0.0
1695,SMB,Finance,East,ERP,29118.0,Rep1,1,0.24,2024-03-03,57,2024-04-29,0,0.0,0.0
78,SMB,Technology,North,ERP,29566.0,Rep1,3,0.25,2024-03-03,13,2024-03-16,0,0.0,0.0
438,Enterprise,Finance,West,Analytics,16409.0,Rep2,2,0.15,2024-03-03,13,2024-03-16,0,0.0,0.0
949,Enterprise,Finance,East,CRM,41800.0,Rep4,4,0.25,2024-03-03,18,2024-03-21,0,0.0,0.0
1864,MidMarket,Retail,South,ERP,16788.0,Rep1,2,0.09,2024-03-03,32,2024-04-04,0,0.0,0.0
1494,SMB,Retail,West,ERP,29548.0,Rep1,1,0.13,2024-03-03,32,2024-04-04,0,0.0,0.0
482,MidMarket,Finance,South,Analytics,13395.0,Rep3,7,0.66,2024-03-03,26,2024-03-29,0,0.0,0.0
548,MidMarket,Healthcare,West,ERP,21972.0,Rep1,4,0.13,2024-03-03,30,2024-04-02,0,0.0,0.0
1126,MidMarket,Manufacturing,East,Analytics,33264.0,Rep3,4,0.42,2024-03-03,51,2024-04-23,1,0.28,9313.92
1163,SMB,Retail,East,Analytics,39859.0,Rep1,2,0.17,2024-03-03,36,2024-04-08,0,0.0,0.0
662,Enterprise,Manufacturing,West,CRM,29474.0,Rep2,1,0.24,2024-03-03,38,2024-04-10,0,0.0,0.0
1112,SMB,Manufacturing,West,ERP,28991.0,Rep3,3,0.29,2024-03-03,58,2024-04-30,1,0.3,8697.3
679,Enterprise,Finance,North,CRM,24429.0,Rep4,4,0.19,2024-03-03,58,2024-04-30,0,0.0,0.0
1237,Enterprise,Retail,West,CRM,17131.0,Rep3,5,0.29,2024-03-03,15,2024-03-18,1,0.23,3940.13
266,MidMarket,Technology,West,CRM,15349.0,Rep2,5,0.35,2024-03-04,22,2024-03-26,1,0.3,4604.7
501,MidMarket,Retail,East,Analytics,27563.0,Rep3,2,0.55,2024-03-04,23,2024-03-27,0,0.0,0.0
246,Enterprise,Healthcare,South,ERP,39038.0,Rep1,5,0.24,2024-03-04,11,2024-03-15,0,0.0,0.0
1882,Enterprise,Manufacturing,East,CRM,25681.0,Rep2,2,0.59,2024-03-04,44,2024-04-17,0,0.0,0.0
1411,SMB,Healthcare,East,CRM,34616.0,Rep2,0,0.05,2024-03-04,15,2024-03-19,0,0.0,0.0
1347,SMB,Healthcare,North,ERP,20492.0,Rep3,7,0.36,2024-03-04,30,2024-04-03,0,0.0,0.0
1046,MidMarket,Technology,South,CRM,25879.0,Rep2,2,0.19,2024-03-04,52,2024-04-25,0,0.0,0.0
1047,SMB,Technology,West,CRM,18757.0,Rep1,5,0.14,2024-03-04,10,2024-03-14,0,0.0,0.0
425,SMB,Manufacturing,South,ERP,31257.0,Rep1,3,0.33,2024-03-04,22,2024-03-26,0,0.0,0.0
109,SMB,Retail,East,Analytics,27037.0,Rep1,4,0.21,2024-03-04,50,2024-04-23,0,0.0,0.0
1013,Enterprise,Finance,North,ERP,3000.0,Rep3,6,0.54,2024-03-04,50,2024-04-23,0,0.0,0.0
750,MidMarket,Healthcare,East,CRM,32044.0,Rep4,4,0.32,2024-03-05,25,2024-03-30,0,0.0,0.0
1226,MidMarket,Finance,West,ERP,24950.0,Rep3,4,0.44,2024-03-05,50,2024-04-24,0,0.0,0.0
1487,SMB,Healthcare,West,CRM,41221.0,Rep3,4,0.62,2024-03-05,13,2024-03-18,1,0.23,9480.83
913,MidMarket,Manufacturing,West,ERP,24085.0,Rep3,3,0.21,2024-03-05,58,2024-05-02,0,0.0,0.0
674,MidMarket,Healthcare,North,ERP,27708.0,Rep4,6,0.31,2024-03-05,29,2024-04-03,1,0.23,6372.84
1235,MidMarket,Healthcare,West,ERP,29131.0,Rep3,4,0.13,2024-03-05,36,2024-04-10,0,0.0,0.0
337,Enterprise,Technology,West,ERP,28925.0,Rep1,3,0.39,2024-03-05,47,2024-04-21,0,0.0,0.0
1974,MidMarket,Retail,West,CRM,24244.0,Rep2,5,0.04,2024-03-05,32,2024-04-06,0,0.0,0.0
322,MidMarket,Technology,East,CRM,33985.0,Rep1,3,0.16,2024-03-05,57,2024-05-01,0,0.0,0.0
116,Enterprise,Healthcare,East,CRM,28039.0,Rep2,3,0.1,2024-03-05,35,2024-04-09,1,0.32,8972.48
1737,SMB,Finance,South,CRM,30915.0,Rep4,0,0.25,2024-03-05,10,2024-03-15,0,0.0,0.0
1887,SMB,Finance,North,CRM,25391.0,Rep3,6,0.13,2024-03-05,55,2024-04-29,0,0.0,0.0
152,SMB,Manufacturing,North,Analytics,17308.0,Rep1,5,0.37,2024-03-06,45,2024-04-20,0,0.0,0.0
1158,Enterprise,Technology,East,Analytics,16072.0,Rep4,6,0.19,2024-03-06,54,2024-04-29,1,0.44,7071.68
858,SMB,Manufacturing,East,Analytics,22135.0,Rep3,5,0.13,2024-03-06,59,2024-05-04,1,0.3,6640.5
1128,SMB,Technology,South,Analytics,23334.0,Rep1,1,0.46,2024-03-06,50,2024-04-25,1,0.3,7000.2
1954,MidMarket,Healthcare,North,Analytics,26412.0,Rep2,5,0.19,2024-03-06,43,2024-04-18,0,0.0,0.0
1586,SMB,Retail,West,ERP,24772.0,Rep1,2,0.31,2024-03-06,22,2024-03-28,1,0.25,6193.0
343,SMB,Finance,West,Analytics,22699.0,Rep3,5,0.05,2024-03-06,29,2024-04-04,1,0.27,6128.73
419,MidMarket,Finance,West,ERP,26523.0,Rep3,1,0.14,2024-03-06,15,2024-03-21,1,0.3,7956.9
133,SMB,Manufacturing,East,ERP,13539.0,Rep3,3,0.47,2024-03-06,32,2024-04-07,1,0.22,2978.58
1796,SMB,Manufacturing,West,Analytics,27080.0,Rep4,1,0.06,2024-03-06,39,2024-04-14,1,0.35,9478.0
67,SMB,Retail,East,CRM,19818.0,Rep1,0,0.2,2024-03-06,28,2024-04-03,0,0.0,0.0
537,Enterprise,Healthcare,West,CRM,3000.0,Rep4,4,0.16,2024-03-07,56,2024-05-02,1,0.31,930.0
1308,Enterprise,Healthcare,South,Analytics,35070.0,Rep4,2,0.31,2024-03-07,12,2024-03-19,0,0.0,0.0
1831,Enterprise,Technology,South,Analytics,23858.0,Rep3,5,0.38,2024-03-07,13,2024-03-20,0,0.0,0.0
1287,SMB,Finance,North,ERP,28069.0,Rep1,7,0.13,2024-03-08,44,2024-04-21,1,0.15,4210.35
642,SMB,Healthcare,East,Analytics,22475.0,Rep1,6,0.18,2024-03-08,33,2024-04-10,0,0.0,0.0
97,MidMarket,Technology,East,Analytics,22811.0,Rep3,2,0.23,2024-03-08,28,2024-04-05,0,0.0,0.0
46,MidMarket,Manufacturing,East,Analytics,25355.0,Rep2,4,0.32,2024-03-08,17,2024-03-25,0,0.0,0.0
1995,MidMarket,Retail,North,ERP,31814.0,Rep4,1,0.61,2024-03-08,26,2024-04-03,1,0.25,7953.5
1580,MidMarket,Technology,North,CRM,10834.0,Rep3,2,0.7,2024-03-08,18,2024-03-26,1,0.31,3358.54
984,SMB,Manufacturing,North,ERP,14570.0,Rep1,2,0.54,2024-03-08,22,2024-03-30,0,0.0,0.0
759,Enterprise,Retail,South,CRM,38870.0,Rep4,4,0.66,2024-03-09,13,2024-03-22,0,0.0,0.0
1458,MidMarket,Finance,East,CRM,16521.0,Rep2,3,0.21,2024-03-09,22,2024-03-31,0,0.0,0.0
636,SMB,Healthcare,West,ERP,31655.0,Rep1,3,0.57,2024-03-09,32,2024-04-10,0,0.0,0.0
1726,SMB,Healthcare,North,CRM,29427.0,Rep2,9,0.31,2024-03-09,33,2024-04-11,1,0.22,6473.94
1102,Enterprise,Healthcare,West,Analytics,20924.0,Rep3,3,0.44,2024-03-09,52,2024-04-30,1,0.4,8369.6
344,SMB,Finance,South,CRM,36927.0,Rep2,3,0.3,2024-03-09,57,2024-05-05,0,0.0,0.0
17,SMB,Retail,East,Analytics,24452.0,Rep4,3,0.46,2024-03-09,56,2024-05-04,1,0.44,10758.88
605,SMB,Manufacturing,East,ERP,19841.0,Rep1,5,0.52,2024-03-09,58,2024-05-06,0,0.0,0.0
1891,SMB,Technology,South,CRM,19382.0,Rep2,3,0.28,2024-03-09,19,2024-03-28,0,0.0,0.0
1558,SMB,Manufacturing,West,ERP,27312.0,Rep1,2,0.62,2024-03-09,58,2024-05-06,0,0.0,0.0
196,SMB,Retail,North,Analytics,18652.0,Rep4,3,0.28,2024-03-09,33,2024-04-11,0,0.0,0.0
1492,SMB,Healthcare,East,ERP,29122.0,Rep1,2,0.09,2024-03-09,49,2024-04-27,0,0.0,0.0
421,MidMarket,Technology,North,ERP,16092.0,Rep3,5,0.17,2024-03-09,23,2024-04-01,0,0.0,0.0
1048,SMB,Finance,South,ERP,32673.0,Rep1,6,0.16,2024-03-10,50,2024-04-29,0,0.0,0.0
917,SMB,Healthcare,East,Analytics,22358.0,Rep1,3,0.14,2024-03-10,52,2024-05-01,0,0.0,0.0
1173,MidMarket,Healthcare,East,ERP,38056.0,Rep3,3,0.21,2024-03-10,46,2024-04-25,1,0.16,6088.96
483,SMB,Healthcare,North,CRM,30953.0,Rep4,10,0.33,2024-03-10,46,2024-04-25,1,0.26,8047.78
1986,SMB,Technology,North,Analytics,18670.0,Rep1,5,0.12,2024-03-10,32,2024-04-11,0,0.0,0.0
312,SMB,Manufacturing,South,CRM,14222.0,Rep3,2,0.1,2024-03-10,54,2024-05-03,0,0.0,0.0
1953,MidMarket,Finance,North,ERP,26398.0,Rep3,5,0.19,2024-03-10,11,2024-03-21,0,0.0,0.0
1993,MidMarket,Technology,North,CRM,21734.0,Rep4,1,0.16,2024-03-10,28,2024-04-07,0,0.0,0.0
672,Enterprise,Finance,East,CRM,32944.0,Rep4,4,0.38,2024-03-10,27,2024-04-06,0,0.0,0.0
1334,Enterprise,Finance,South,Analytics,34388.0,Rep3,5,0.2,2024-03-10,25,2024-04-04,0,0.0,0.0
1257,SMB,Healthcare,West,CRM,19860.0,Rep4,6,0.58,2024-03-10,33,2024-04-12,0,0.0,0.0
646,Enterprise,Technology,West,CRM,12092.0,Rep1,3,0.22,2024-03-10,23,2024-04-02,0,0.0,0.0
99,SMB,Retail,East,ERP,33861.0,Rep4,6,0.79,2024-03-10,27,2024-04-06,1,0.19,6433.59
1821,SMB,Technology,South,Analytics,21010.0,Rep4,3,0.5,2024-03-10,51,2024-04-30,0,0.0,0.0
1885,SMB,Manufacturing,North,Analytics,30955.0,Rep4,2,0.52,2024-03-10,27,2024-04-06,0,0.0,0.0
1592,Enterprise,Finance,North,CRM,38080.0,Rep3,5,0.45,2024-03-10,27,2024-04-06,1,0.24,9139.2
146,SMB,Healthcare,North,Analytics,17606.0,Rep4,2,0.34,2024-03-11,11,2024-03-22,0,0.0,0.0
1874,Enterprise,Retail,North,ERP,25785.0,Rep4,5,0.62,2024-03-11,13,2024-03-24,0,0.0,0.0
391,Enterprise,Retail,North,CRM,21528.0,Rep3,6,0.2,2024-03-11,42,2024-04-22,0,0.0,0.0
408,SMB,Manufacturing,South,Analytics,18030.0,Rep2,5,0.38,2024-03-11,25,2024-04-05,0,0.0,0.0
1987,MidMarket,Technology,East,CRM,29331.0,Rep1,4,0.2,2024-03-11,50,2024-04-30,0,0.0,0.0
1321,SMB,Finance,North,Analytics,18898.0,Rep3,7,0.22,2024-03-11,40,2024-04-20,0,0.0,0.0
793,MidMarket,Retail,South,ERP,41023.0,Rep2,3,0.57,2024-03-11,36,2024-04-16,0,0.0,0.0
762,SMB,Finance,East,ERP,20153.0,Rep3,2,0.42,2024-03-11,57,2024-05-07,1,0.19,3829.07
1921,MidMarket,Healthcare,East,Analytics,36663.0,Rep4,2,0.28,2024-03-11,17,2024-03-28,0,0.0,0.0
541,Enterprise,Manufacturing,North,Analytics,17106.0,Rep2,3,0.12,2024-03-11,30,2024-04-10,1,0.26,4447.56
770,Enterprise,Technology,East,ERP,21282.0,Rep1,4,0.47,2024-03-11,57,2024-05-07,0,0.0,0.0
376,SMB,Finance,East,Analytics,17576.0,Rep2,7,0.18,2024-03-11,31,2024-04-11,0,0.0,0.0
1135,MidMarket,Retail,West,ERP,17313.0,Rep3,3,0.26,2024-03-12,15,2024-03-27,0,0.0,0.0
604,SMB,Technology,North,CRM,34764.0,Rep1,5,0.04,2024-03-12,27,2024-04-08,1,0.28,9733.92
1372,SMB,Healthcare,West,ERP,27539.0,Rep4,0,0.13,2024-03-12,34,2024-04-15,1,0.29,7986.31
673,SMB,Retail,South,ERP,20354.0,Rep2,3,0.14,2024-03-12,45,2024-04-26,0,0.0,0.0
1840,SMB,Manufacturing,East,ERP,15673.0,Rep4,1,0.33,2024-03-12,16,2024-03-28,0,0.0,0.0
1588,SMB,Retail,West,Analytics,16812.0,Rep2,2,0.18,2024-03-12,32,2024-04-13,0,0.0,0.0
1214,MidMarket,Retail,West,CRM,26281.0,Rep1,3,0.1,2024-03-12,51,2024-05-02,0,0.0,0.0
371,SMB,Retail,East,CRM,27044.0,Rep4,2,0.21,2024-03-12,11,2024-03-23,0,0.0,0.0
336,SMB,Technology,North,Analytics,36424.0,Rep4,6,0.56,2024-03-12,41,2024-04-22,1,0.25,9106.0
6,SMB,Retail,South,CRM,24161.0,Rep4,0,0.28,2024-03-12,23,2024-04-04,0,0.0,0.0
1848,SMB,Healthcare,North,CRM,18466.0,Rep3,2,0.11,2024-03-12,51,2024-05-02,0,0.0,0.0
1804,SMB,Healthcare,East,ERP,27906.0,Rep2,6,0.36,2024-03-12,40,2024-04-21,0,0.0,0.0
1931,MidMarket,Finance,East,CRM,9583.0,Rep4,2,0.05,2024-03-13,11,2024-03-24,0,0.0,0.0
895,MidMarket,Technology,East,Analytics,31065.0,Rep2,5,0.44,2024-03-13,12,2024-03-25,0,0.0,0.0
1925,MidMarket,Technology,North,ERP,23756.0,Rep4,4,0.01,2024-03-13,44,2024-04-26,0,0.0,0.0
826,Enterprise,Finance,West,ERP,20198.0,Rep3,4,0.59,2024-03-13,57,2024-05-09,1,0.2,4039.6
866,MidMarket,Manufacturing,North,Analytics,34414.0,Rep3,6,0.2,2024-03-13,56,2024-05-08,0,0.0,0.0
1618,MidMarket,Retail,South,Analytics,33894.0,Rep1,1,0.48,2024-03-13,33,2024-04-15,0,0.0,0.0
96,SMB,Finance,West,ERP,29747.0,Rep2,3,0.39,2024-03-13,19,2024-04-01,0,0.0,0.0
473,SMB,Finance,North,ERP,25723.0,Rep2,7,0.38,2024-03-13,54,2024-05-06,0,0.0,0.0
1491,SMB,Finance,East,ERP,25939.0,Rep2,3,0.15,2024-03-13,59,2024-05-11,0,0.0,0.0
852,MidMarket,Technology,West,CRM,33072.0,Rep2,3,0.59,2024-03-13,20,2024-04-02,0,0.0,0.0
511,MidMarket,Healthcare,West,Analytics,18474.0,Rep4,5,0.2,2024-03-13,42,2024-04-24,0,0.0,0.0
1604,SMB,Manufacturing,North,Analytics,27198.0,Rep1,6,0.13,2024-03-13,23,2024-04-05,0,0.0,0.0
1718,MidMarket,Manufacturing,West,Analytics,28657.0,Rep3,5,0.11,2024-03-13,33,2024-04-15,0,0.0,0.0
1371,Enterprise,Retail,East,ERP,18115.0,Rep2,5,0.1,2024-03-13,28,2024-04-10,0,0.0,0.0
634,MidMarket,Healthcare,West,ERP,22674.0,Rep2,1,0.54,2024-03-13,32,2024-04-14,0,0.0,0.0
1229,Enterprise,Manufacturing,East,Analytics,21340.0,Rep1,4,0.29,2024-03-13,41,2024-04-23,0,0.0,0.0
24,SMB,Healthcare,South,Analytics,30177.0,Rep1,5,0.06,2024-03-13,45,2024-04-27,0,0.0,0.0
1959,MidMarket,Technology,North,ERP,7999.0,Rep1,4,0.03,2024-03-13,51,2024-05-03,1,0.26,2079.74
414,MidMarket,Healthcare,South,Analytics,37011.0,Rep4,4,0.24,2024-03-14,58,2024-05-11,0,0.0,0.0
825,MidMarket,Healthcare,North,CRM,25739.0,Rep3,3,0.46,2024-03-14,42,2024-04-25,0,0.0,0.0
1810,SMB,Technology,North,CRM,39414.0,Rep4,5,0.26,2024-03-14,32,2024-04-15,0,0.0,0.0
1638,SMB,Technology,South,ERP,9370.0,Rep2,2,0.15,2024-03-14,24,2024-04-07,0,0.0,0.0
1763,SMB,Technology,South,ERP,32517.0,Rep4,4,0.2,2024-03-14,20,2024-04-03,0,0.0,0.0
13,Enterprise,Technology,West,ERP,28746.0,Rep4,3,0.23,2024-03-14,13,2024-03-27,0,0.0,0.0
595,Enterprise,Retail,West,CRM,40088.0,Rep3,8,0.23,2024-03-14,42,2024-04-25,0,0.0,0.0
1958,SMB,Healthcare,West,Analytics,34003.0,Rep4,8,0.32,2024-03-14,39,2024-04-22,0,0.0,0.0
1178,SMB,Healthcare,North,ERP,13267.0,Rep3,3,0.73,2024-03-15,20,2024-04-04,1,0.19,2520.73
530,Enterprise,Finance,East,CRM,23550.0,Rep1,2,0.03,2024-03-15,40,2024-04-24,0,0.0,0.0
975,SMB,Retail,West,CRM,45348.0,Rep2,2,0.12,2024-03-15,37,2024-04-21,0,0.0,0.0
1202,SMB,Healthcare,South,CRM,15772.0,Rep2,5,0.08,2024-03-15,20,2024-04-04,0,0.0,0.0
1471,MidMarket,Retail,East,ERP,21908.0,Rep3,2,0.32,2024-03-15,13,2024-03-28,1,0.27,5915.16
1816,Enterprise,Manufacturing,North,ERP,24266.0,Rep1,0,0.4,2024-03-15,41,2024-04-25,0,0.0,0.0
1031,SMB,Finance,South,Analytics,3000.0,Rep1,4,0.38,2024-03-15,28,2024-04-12,0,0.0,0.0
627,SMB,Healthcare,East,ERP,23806.0,Rep2,4,0.2,2024-03-15,18,2024-04-02,0,0.0,0.0
1390,SMB,Finance,North,CRM,34400.0,Rep1,2,0.44,2024-03-15,19,2024-04-03,0,0.0,0.0
1301,SMB,Retail,West,Analytics,11656.0,Rep4,1,0.23,2024-03-15,22,2024-04-06,0,0.0,0.0
1059,SMB,Healthcare,South,Analytics,24754.0,Rep3,12,0.51,2024-03-15,13,2024-03-28,1,0.33,8168.82
978,SMB,Finance,West,CRM,21176.0,Rep1,5,0.42,2024-03-16,18,2024-04-03,0,0.0,0.0
367,Enterprise,Retail,East,Analytics,33344.0,Rep2,7,0.28,2024-03-16,49,2024-05-04,0,0.0,0.0
702,SMB,Technology,North,Analytics,12707.0,Rep1,1,0.61,2024-03-16,48,2024-05-03,0,0.0,0.0
735,SMB,Retail,East,CRM,12406.0,Rep2,6,0.68,2024-03-16,53,2024-05-08,1,0.33,4093.98
320,SMB,Retail,East,ERP,8687.0,Rep2,4,0.13,2024-03-16,32,2024-04-17,0,0.0,0.0
309,MidMarket,Technology,North,Analytics,16116.0,Rep1,10,0.15,2024-03-16,41,2024-04-26,0,0.0,0.0
291,SMB,Technology,North,ERP,18180.0,Rep3,7,0.33,2024-03-16,30,2024-04-15,0,0.0,0.0
1598,SMB,Manufacturing,North,ERP,21700.0,Rep4,0,0.07,2024-03-16,30,2024-04-15,0,0.0,0.0
661,SMB,Manufacturing,South,CRM,18098.0,Rep4,4,0.18,2024-03-16,22,2024-04-07,0,0.0,0.0
508,Enterprise,Technology,West,Analytics,34704.0,Rep1,6,0.51,2024-03-16,28,2024-04-13,0,0.0,0.0
924,MidMarket,Manufacturing,East,CRM,12292.0,Rep2,3,0.47,2024-03-17,40,2024-04-26,1,0.25,3073.0
1979,Enterprise,Technology,North,CRM,25843.0,Rep1,4,0.1,2024-03-17,49,2024-05-05,0,0.0,0.0
1969,SMB,Manufacturing,South,Analytics,36188.0,Rep1,4,0.28,2024-03-17,24,2024-04-10,0,0.0,0.0
1224,Enterprise,Retail,South,CRM,21338.0,Rep3,7,0.43,2024-03-17,48,2024-05-04,0,0.0,0.0
772,Enterprise,Manufacturing,South,Analytics,12152.0,Rep2,3,0.35,2024-03-17,26,2024-04-12,1,0.35,4253.2
1620,MidMarket,Healthcare,West,ERP,21153.0,Rep1,1,0.43,2024-03-17,49,2024-05-05,0,0.0,0.0
1715,SMB,Finance,West,CRM,31086.0,Rep1,2,0.08,2024-03-17,19,2024-04-05,1,0.31,9636.66
187,Enterprise,Manufacturing,North,CRM,36176.0,Rep3,4,0.31,2024-03-17,22,2024-04-08,0,0.0,0.0
1897,MidMarket,Technology,East,CRM,34671.0,Rep3,3,0.43,2024-03-17,59,2024-05-15,0,0.0,0.0
1511,Enterprise,Technology,West,CRM,20435.0,Rep2,1,0.12,2024-03-17,35,2024-04-21,0,0.0,0.0
242,Enterprise,Healthcare,North,CRM,23950.0,Rep3,2,0.24,2024-03-17,17,2024-04-03,1,0.32,7664.0
986,SMB,Finance,South,ERP,17422.0,Rep2,3,0.32,2024-03-17,22,2024-04-08,1,0.24,4181.28
1143,MidMarket,Manufacturing,East,Analytics,29983.0,Rep2,2,0.23,2024-03-17,34,2024-04-20,0,0.0,0.0
553,MidMarket,Retail,West,CRM,4287.0,Rep2,1,0.46,2024-03-17,50,2024-05-06,0,0.0,0.0
267,MidMarket,Manufacturing,South,CRM,22899.0,Rep1,4,0.2,2024-03-17,54,2024-05-10,0,0.0,0.0
615,Enterprise,Technology,West,CRM,29595.0,Rep2,7,0.12,2024-03-17,24,2024-04-10,1,0.27,7990.65
86,SMB,Technology,North,ERP,29384.0,Rep2,5,0.18,2024-03-18,53,2024-05-10,0,0.0,0.0
1189,SMB,Retail,West,ERP,26979.0,Rep3,3,0.23,2024-03-18,11,2024-03-29,0,0.0,0.0
245,SMB,Healthcare,West,Analytics,3000.0,Rep1,3,0.46,2024-03-18,32,2024-04-19,1,0.37,1110.0
1778,SMB,Finance,North,Analytics,15811.0,Rep4,4,0.16,2024-03-18,25,2024-04-12,0,0.0,0.0
582,Enterprise,Healthcare,North,ERP,12951.0,Rep4,7,0.52,2024-03-18,43,2024-04-30,0,0.0,0.0
1855,Enterprise,Manufacturing,North,ERP,38175.0,Rep1,6,0.3,2024-03-18,40,2024-04-27,0,0.0,0.0
422,MidMarket,Retail,South,CRM,37177.0,Rep2,4,0.42,2024-03-18,42,2024-04-29,0,0.0,0.0
690,SMB,Technology,South,CRM,30495.0,Rep1,5,0.53,2024-03-18,56,2024-05-13,0,0.0,0.0
1041,MidMarket,Retail,North,Analytics,26170.0,Rep3,5,0.12,2024-03-18,33,2024-04-20,1,0.32,8374.4
1314,Enterprise,Manufacturing,West,ERP,17682.0,Rep1,2,0.12,2024-03-18,29,2024-04-16,0,0.0,0.0
1570,SMB,Finance,West,ERP,36589.0,Rep4,6,0.16,2024-03-18,25,2024-04-12,0,0.0,0.0
1477,Enterprise,Finance,North,Analytics,21825.0,Rep2,3,0.29,2024-03-19,39,2024-04-27,0,0.0,0.0
1502,SMB,Healthcare,South,CRM,25183.0,Rep4,2,0.43,2024-03-19,37,2024-04-25,0,0.0,0.0
1272,Enterprise,Healthcare,East,CRM,30592.0,Rep4,5,0.49,2024-03-19,22,2024-04-10,1,0.27,8259.84
137,MidMarket,Healthcare,West,ERP,21299.0,Rep1,7,0.5,2024-03-19,56,2024-05-14,1,0.16,3407.84
1667,SMB,Manufacturing,East,ERP,32502.0,Rep4,4,0.4,2024-03-19,19,2024-04-07,1,0.21,6825.42
761,SMB,Retail,South,CRM,14767.0,Rep1,6,0.43,2024-03-19,52,2024-05-10,0,0.0,0.0
177,MidMarket,Finance,East,CRM,37149.0,Rep3,4,0.51,2024-03-19,43,2024-05-01,0,0.0,0.0
94,MidMarket,Manufacturing,South,CRM,25881.0,Rep4,6,0.26,2024-03-19,30,2024-04-18,0,0.0,0.0
684,MidMarket,Retail,East,CRM,26216.0,Rep1,8,0.08,2024-03-19,12,2024-03-31,1,0.28,7340.48
1894,SMB,Manufacturing,West,Analytics,8741.0,Rep1,4,0.04,2024-03-19,57,2024-05-15,0,0.0,0.0
202,SMB,Healthcare,North,Analytics,24899.0,Rep2,6,0.22,2024-03-19,39,2024-04-27,0,0.0,0.0
338,MidMarket,Technology,South,Analytics,28690.0,Rep2,9,0.16,2024-03-19,55,2024-05-13,0,0.0,0.0
1468,SMB,Retail,South,CRM,26139.0,Rep1,5,0.07,2024-03-19,26,2024-04-14,0,0.0,0.0
1019,Enterprise,Healthcare,South,CRM,31372.0,Rep1,4,0.07,2024-03-20,37,2024-04-26,0,0.0,0.0
33,SMB,Manufacturing,West,CRM,31310.0,Rep4,2,0.1,2024-03-20,39,2024-04-28,1,0.28,8766.8
25,SMB,Technology,East,ERP,27483.0,Rep2,4,0.19,2024-03-20,37,2024-04-26,0,0.0,0.0
1846,SMB,Technology,North,CRM,30266.0,Rep2,6,0.47,2024-03-20,11,2024-03-31,1,0.28,8474.48
1938,Enterprise,Technology,South,Analytics,15734.0,Rep1,7,0.53,2024-03-20,20,2024-04-09,1,0.35,5506.9
966,SMB,Retail,West,CRM,26263.0,Rep4,4,0.58,2024-03-20,21,2024-04-10,0,0.0,0.0
494,SMB,Retail,South,Analytics,29287.0,Rep2,1,0.45,2024-03-20,44,2024-05-03,0,0.0,0.0
1537,SMB,Retail,South,ERP,30393.0,Rep3,6,0.31,2024-03-20,19,2024-04-08,0,0.0,0.0
1087,MidMarket,Technology,East,CRM,33755.0,Rep1,2,0.03,2024-03-20,41,2024-04-30,0,0.0,0.0
471,SMB,Manufacturing,West,Analytics,25816.0,Rep1,7,0.45,2024-03-20,58,2024-05-17,0,0.0,0.0
1440,MidMarket,Manufacturing,East,Analytics,39632.0,Rep2,5,0.28,2024-03-20,57,2024-05-16,0,0.0,0.0
1582,SMB,Healthcare,East,CRM,17849.0,Rep4,1,0.09,2024-03-20,56,2024-05-15,0,0.0,0.0
781,MidMarket,Finance,East,CRM,25534.0,Rep4,4,0.13,2024-03-20,26,2024-04-15,0,0.0,0.0
562,SMB,Manufacturing,East,CRM,41124.0,Rep4,4,0.09,2024-03-20,51,2024-05-10,0,0.0,0.0
61,SMB,Healthcare,East,CRM,27265.0,Rep2,5,0.09,2024-03-21,51,2024-05-11,0,0.0,0.0
1720,SMB,Finance,East,CRM,31769.0,Rep1,5,0.12,2024-03-21,22,2024-04-12,0,0.0,0.0
1907,Enterprise,Technology,North,ERP,33469.0,Rep2,2,0.18,2024-03-21,32,2024-04-22,1,0.21,7028.49
1107,SMB,Retail,West,ERP,25625.0,Rep3,1,0.14,2024-03-21,41,2024-05-01,0,0.0,0.0
1478,MidMarket,Manufacturing,North,Analytics,37647.0,Rep3,2,0.45,2024-03-21,38,2024-04-28,1,0.35,13176.45
231,MidMarket,Manufacturing,South,Analytics,16472.0,Rep2,7,0.27,2024-03-21,13,2024-04-03,0,0.0,0.0
719,SMB,Manufacturing,North,Analytics,26253.0,Rep2,5,0.12,2024-03-21,13,2024-04-03,0,0.0,0.0
466,SMB,Manufacturing,South,ERP,8177.0,Rep4,8,0.21,2024-03-21,19,2024-04-09,0,0.0,0.0
1697,SMB,Manufacturing,South,CRM,34554.0,Rep2,6,0.15,2024-03-21,37,2024-04-27,0,0.0,0.0
837,Enterprise,Finance,South,ERP,32996.0,Rep3,3,0.12,2024-03-21,20,2024-04-10,0,0.0,0.0
433,MidMarket,Healthcare,South,CRM,45259.0,Rep3,5,0.4,2024-03-22,54,2024-05-15,0,0.0,0.0
1950,SMB,Finance,North,CRM,20066.0,Rep2,5,0.14,2024-03-22,23,2024-04-14,0,0.0,0.0
